%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5
1572621635375012974,689,1572621635374469995,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621635475844901,690,1572621635474608898,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621635575283015,691,1572621635574629068,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621635675411998,692,1572621635674695014,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621635776261292,693,1572621635774616956,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621635875650487,694,1572621635874663114,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621635975347019,695,1572621635974643945,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621636074911147,696,1572621636074520111,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621636174742479,697,1572621636174412965,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621636274636976,698,1572621636274399995,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621636375008481,699,1572621636374440908,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621636474700088,700,1572621636474397897,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621636575014307,701,1572621636574403047,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621636674730254,702,1572621636674417018,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621636774649354,703,1572621636774415016,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621636876069249,704,1572621636874629020,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621636975871736,705,1572621636974618911,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621637075276723,706,1572621637074578046,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621637175651702,707,1572621637174566030,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621637275085732,708,1572621637274513959,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621637375328374,709,1572621637374614953,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621637476159027,710,1572621637474663019,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621637576575415,711,1572621637574927091,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621637675720641,712,1572621637674717903,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621637780521029,713,1572621637774441957,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621637906743401,714,1572621637874378919,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621637985504372,715,1572621637974376916,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621638091693416,716,1572621638074376106,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621638187529340,717,1572621638174411058,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621638303034316,718,1572621638274498939,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621638384785597,719,1572621638374783992,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621638483262768,720,1572621638474389076,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621638592912492,721,1572621638574373006,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621638688612593,722,1572621638674370050,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621638806266076,723,1572621638774372100,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621638878053531,724,1572621638874371051,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621638980947550,725,1572621638974430084,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621639079361829,726,1572621639074466943,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621639180839049,727,1572621639174628973,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621639275107667,728,1572621639274408102,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621639375519827,729,1572621639374380111,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621639477806404,730,1572621639474397897,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621639577425925,731,1572621639574373006,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621639699464839,732,1572621639674374103,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621639794834273,733,1572621639774521112,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621639880853302,734,1572621639874562025,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621640012735620,735,1572621639974374055,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621640098049775,736,1572621640074372053,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621640180120541,737,1572621640174365997,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621640282793712,738,1572621640274364948,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621640408028448,739,1572621640374819040,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621640475833483,740,1572621640474370002,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621640579239959,741,1572621640574388980,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621640679142895,742,1572621640674540042,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621640799638713,743,1572621640774422883,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621640891626756,744,1572621640874373912,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621640974595934,745,1572621640974392890,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621641074806113,746,1572621641074378967,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621641182670405,747,1572621641174371004,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621641282576010,748,1572621641274369955,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621641375556049,749,1572621641374389886,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621641507214599,750,1572621641474531888,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621641595457617,751,1572621641574306011,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621641696082622,752,1572621641674381017,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621641787695256,753,1572621641774369001,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621641884062480,754,1572621641874375104,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621641982487995,755,1572621641974373102,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621642090097956,756,1572621642074368953,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621642184479889,757,1572621642174407005,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621642281626706,758,1572621642274393081,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621642381331833,759,1572621642374381065,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621642474716393,760,1572621642474360942,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621642599408324,761,1572621642574372053,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621642683086071,762,1572621642674370050,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621642785762298,763,1572621642774372100,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621642877957862,764,1572621642874392032,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621642980226369,765,1572621642974438905,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621643074582074,766,1572621643074390888,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621643193840316,767,1572621643174380064,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621643276911295,768,1572621643274370908,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621643381293658,769,1572621643374372005,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621643489569008,770,1572621643474370002,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621643574593300,771,1572621643574363946,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621643695878809,772,1572621643674401044,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621643794795762,773,1572621643774379968,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621643891059502,774,1572621643874514102,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621643977498954,775,1572621643974476099,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621644077195184,776,1572621644074368953,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621644201813183,777,1572621644174372911,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621644320437347,778,1572621644274365901,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621644391612508,779,1572621644374376058,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621644497079669,780,1572621644474375009,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621644575168508,781,1572621644574484109,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621644682688433,782,1572621644674393892,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621644801989853,783,1572621644774394035,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621644874686571,784,1572621644874372005,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621644982282035,785,1572621644974380970,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621645093175468,786,1572621645074369907,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621645182972399,787,1572621645174375057,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621645274785209,788,1572621645274363994,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621645382567224,789,1572621645374414920,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621645478167449,790,1572621645474396944,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621645589229866,791,1572621645574470996,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621645674605754,792,1572621645674372911,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621645821930096,793,1572621645774373054,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621645884446653,794,1572621645874380111,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621645976603635,795,1572621645974364995,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621646090304760,796,1572621646074368953,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621646181449106,797,1572621646174418926,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,-9.3090070776e-18,1.1236937817,0.186270719248
1572621646274952280,798,1572621646274422883,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46609025313,-1.12943795263,1.574539654,-3.14348787211e-07,1.12569109321,0.185437225055
