%time,field.data

1575394288607240995,<Rob Type="KUKA"><RIst X="158.0084" Y="-4166.6089" Z="1910.0170" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531582</IPOC></Rob>

1575394288611231213,<Rob Type="KUKA"><RIst X="158.0082" Y="-4166.6084" Z="1910.0168" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1615" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531586</IPOC></Rob>

1575394288615511986,<Rob Type="KUKA"><RIst X="158.0085" Y="-4166.6084" Z="1910.0170" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8600"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531590</IPOC></Rob>

1575394288619940694,<Rob Type="KUKA"><RIst X="158.0084" Y="-4166.6084" Z="1910.0168" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531594</IPOC></Rob>

1575394288629875617,<Rob Type="KUKA"><RIst X="158.0082" Y="-4166.6089" Z="1910.0168" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1615" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8600"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531598</IPOC></Rob>

1575394288629886690,<Rob Type="KUKA"><RIst X="158.0082" Y="-4166.6089" Z="1910.0170" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1615" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531602</IPOC></Rob>

1575394288630980492,<Rob Type="KUKA"><RIst X="158.0084" Y="-4166.6089" Z="1910.0171" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531606</IPOC></Rob>

1575394288634914577,<Rob Type="KUKA"><RIst X="158.0085" Y="-4166.6089" Z="1910.0170" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8600"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531610</IPOC></Rob>

1575394288639734500,<Rob Type="KUKA"><RIst X="158.0084" Y="-4166.6089" Z="1910.0170" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531614</IPOC></Rob>

1575394288642963068,<Rob Type="KUKA"><RIst X="158.0084" Y="-4166.6089" Z="1910.0168" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531618</IPOC></Rob>

1575394288651951593,<Rob Type="KUKA"><RIst X="158.0078" Y="-4166.6089" Z="1910.0168" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1615" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8600"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531622</IPOC></Rob>

1575394288651953608,<Rob Type="KUKA"><RIst X="158.0083" Y="-4166.6084" Z="1910.0168" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531626</IPOC></Rob>

1575394288656551651,<Rob Type="KUKA"><RIst X="158.0078" Y="-4166.6089" Z="1910.0168" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1615" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531630</IPOC></Rob>

1575394288658947953,<Rob Type="KUKA"><RIst X="158.0083" Y="-4166.6089" Z="1910.0167" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531634</IPOC></Rob>

1575394288676093228,<Rob Type="KUKA"><RIst X="158.0084" Y="-4166.6089" Z="1910.0171" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531638</IPOC></Rob>

1575394288676095026,<Rob Type="KUKA"><RIst X="158.0088" Y="-4166.6089" Z="1910.0170" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8600"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531642</IPOC></Rob>

1575394288676096491,<Rob Type="KUKA"><RIst X="158.0080" Y="-4166.6084" Z="1910.0171" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1615" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531646</IPOC></Rob>

1575394288677089536,<Rob Type="KUKA"><RIst X="158.0084" Y="-4166.6089" Z="1910.0170" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531650</IPOC></Rob>

1575394288691049367,<Rob Type="KUKA"><RIst X="158.0079" Y="-4166.6084" Z="1910.0167" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1615" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531654</IPOC></Rob>

1575394288691051200,<Rob Type="KUKA"><RIst X="158.0084" Y="-4166.6084" Z="1910.0170" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531658</IPOC></Rob>

1575394288691056298,<Rob Type="KUKA"><RIst X="158.0084" Y="-4166.6089" Z="1910.0166" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531662</IPOC></Rob>

1575394288691080891,<Rob Type="KUKA"><RIst X="158.0084" Y="-4166.6084" Z="1910.0168" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8600"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531666</IPOC></Rob>

1575394288731651069,<Rob Type="KUKA"><RIst X="158.0080" Y="-4166.6084" Z="1910.0167" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1615" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531670</IPOC></Rob>

1575394288731656031,<Rob Type="KUKA"><RIst X="158.0084" Y="-4166.6089" Z="1910.0171" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531674</IPOC></Rob>

1575394288731658102,<Rob Type="KUKA"><RIst X="158.0084" Y="-4166.6089" Z="1910.0170" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531678</IPOC></Rob>

1575394288731659832,<Rob Type="KUKA"><RIst X="158.0082" Y="-4166.6089" Z="1910.0170" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1615" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531682</IPOC></Rob>

1575394288731661589,<Rob Type="KUKA"><RIst X="158.0084" Y="-4166.6089" Z="1910.0168" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531686</IPOC></Rob>

1575394288731663153,<Rob Type="KUKA"><RIst X="158.0080" Y="-4166.6089" Z="1910.0171" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1615" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531690</IPOC></Rob>

1575394288731664867,<Rob Type="KUKA"><RIst X="158.0084" Y="-4166.6089" Z="1910.0171" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531694</IPOC></Rob>

1575394288731666425,<Rob Type="KUKA"><RIst X="158.0081" Y="-4166.6089" Z="1910.0170" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1615" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531698</IPOC></Rob>

1575394288731670318,<Rob Type="KUKA"><RIst X="158.0085" Y="-4166.6089" Z="1910.0171" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8600"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531702</IPOC></Rob>

1575394288731674506,<Rob Type="KUKA"><RIst X="158.0082" Y="-4166.6089" Z="1910.0170" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1615" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531706</IPOC></Rob>

1575394288739496037,<Rob Type="KUKA"><RIst X="158.0084" Y="-4166.6084" Z="1910.0168" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531710</IPOC></Rob>

1575394288739498555,<Rob Type="KUKA"><RIst X="158.0082" Y="-4166.6089" Z="1910.0171" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1615" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8600"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531714</IPOC></Rob>

1575394288743104971,<Rob Type="KUKA"><RIst X="158.0084" Y="-4166.6089" Z="1910.0170" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531718</IPOC></Rob>

1575394288754073883,<Rob Type="KUKA"><RIst X="158.0084" Y="-4166.6089" Z="1910.0170" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531722</IPOC></Rob>

1575394288754082802,<Rob Type="KUKA"><RIst X="158.0079" Y="-4166.6089" Z="1910.0167" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1615" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531726</IPOC></Rob>

1575394288755852755,<Rob Type="KUKA"><RIst X="158.0084" Y="-4166.6089" Z="1910.0171" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8600"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531730</IPOC></Rob>

1575394288763694870,<Rob Type="KUKA"><RIst X="158.0083" Y="-4166.6089" Z="1910.0170" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8600"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531734</IPOC></Rob>

1575394288763714858,<Rob Type="KUKA"><RIst X="158.0079" Y="-4166.6089" Z="1910.0170" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1615" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531738</IPOC></Rob>

1575394288767503554,<Rob Type="KUKA"><RIst X="158.0083" Y="-4166.6084" Z="1910.0170" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531742</IPOC></Rob>

1575394288771346974,<Rob Type="KUKA"><RIst X="158.0084" Y="-4166.6084" Z="1910.0167" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8600"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531746</IPOC></Rob>

1575394288775216596,<Rob Type="KUKA"><RIst X="158.0080" Y="-4166.6089" Z="1910.0171" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1615" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531750</IPOC></Rob>

1575394288779057729,<Rob Type="KUKA"><RIst X="158.0083" Y="-4166.6089" Z="1910.0168" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531754</IPOC></Rob>

1575394288783290173,<Rob Type="KUKA"><RIst X="158.0079" Y="-4166.6089" Z="1910.0170" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1615" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8600"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531758</IPOC></Rob>

1575394288787240975,<Rob Type="KUKA"><RIst X="158.0084" Y="-4166.6089" Z="1910.0170" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531762</IPOC></Rob>

1575394288796604401,<Rob Type="KUKA"><RIst X="158.0085" Y="-4166.6089" Z="1910.0170" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531766</IPOC></Rob>

1575394288796632989,<Rob Type="KUKA"><RIst X="158.0081" Y="-4166.6089" Z="1910.0170" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1615" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531770</IPOC></Rob>

1575394288810251350,<Rob Type="KUKA"><RIst X="158.0082" Y="-4166.6089" Z="1910.0168" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1615" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531774</IPOC></Rob>

1575394288810276121,<Rob Type="KUKA"><RIst X="158.0084" Y="-4166.6089" Z="1910.0168" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531778</IPOC></Rob>

1575394288810284029,<Rob Type="KUKA"><RIst X="158.0084" Y="-4166.6089" Z="1910.0167" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1614" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531782</IPOC></Rob>

1575394288817560227,<Rob Type="KUKA"><RIst X="158.0080" Y="-4166.6089" Z="1910.0170" A="106.6985" B="0.0001" C="-180.0000"/><RSol X="101.4335" Y="-4522.5952" Z="2014.6830" A="139.0523" B="3.7917" C="178.5202"/><AIPos A1="85.1615" A2="-66.3473" A3="92.2112" A4="0.0000" A5="64.1360" A6="11.8599"/><ASPos A1="87.7517" A2="-51.9512" A3="64.8810" A4="-3.8998" A5="75.5849" A6="47.7752"/><Delay D="0"/><IPOC>2531786</IPOC></Rob>

