%time,field.header.seq,field.header.stamp,field.header.frame_id,field.position.translation.x,field.position.translation.y,field.position.translation.z,field.position.rotation.x,field.position.rotation.y,field.position.rotation.z,field.position.rotation.w,field.velocity.linear.x,field.velocity.linear.y,field.velocity.linear.z,field.velocity.angular.x,field.velocity.angular.y,field.velocity.angular.z,field.combined_linear_velocity,field.acceleration.linear.x,field.acceleration.linear.y,field.acceleration.linear.z,field.acceleration.angular.x,field.acceleration.angular.y,field.acceleration.angular.z
1575393335656013844,59,1575393339930735175,,0.402948999989,-2.109949,0.525,0.5968760459,0.802333462988,-1.46144386801e-12,1.96444309492e-12,-0.045311781048,0.0894402547867,-0.000195351142861,1.38057116299e-15,2.67260953533e-16,1.78676518026e-16,0.100263427231,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656023985,60,1575393339963829895,,0.401446999989,-2.107,0.525,0.5968760459,0.802333462988,-1.46140750378e-12,1.96441939962e-12,-0.047399912985,0.0880315587439,-5.74683318125e-06,3.50414142147e-15,6.70204462223e-16,-2.42861286637e-17,0.0999815338895,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656026413,61,1575393339993114575,,0.399999999989,-2.104454,0.525,0.5968760459,0.802333462988,-1.46139200449e-12,1.96443443749e-12,-0.0495179677623,0.0867143498834,0.000116803581761,2.28300122367e-15,4.37097661085e-16,-1.80411241502e-16,0.0998570040112,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656031545,62,1575393340121066361,,0.393659999989,-2.09334,0.525,0.5968760459,0.802333462988,-1.46133652407e-12,1.96439353053e-12,-0.0494018225914,0.0870399566001,-6.56082503388e-05,-1.07510552242e-15,-2.02073988575e-16,3.41740524767e-16,0.100082458127,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656033941,63,1575393340193934780,,0.390067999989,-2.087,0.525,0.5968760459,0.802333462988,-1.46142300394e-12,1.9644064957e-12,-0.0513996731205,0.0857504729116,-3.21465167938e-06,-7.4962781704e-16,-1.35141471395e-16,-3.78169717763e-16,0.0999753470201,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656043603,64,1575393340266900960,,0.386164999989,-2.080835,0.525,0.5968760459,0.802333462988,-1.46136737669e-12,1.96436560928e-12,-0.0534203493354,0.0844749529233,4.84823265894e-05,7.49522212706e-16,1.38016523276e-16,-4.85722573274e-16,0.0999487555953,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656047947,65,1575393340382552786,,0.379999999989,-2.07105,0.525,0.5968760459,0.802333462988,-1.46135000263e-12,1.96435911731e-12,-0.0533747772004,0.0846920001343,-9.86664208941e-05,-1.85219412922e-15,-3.38271077815e-16,6.52256026967e-16,0.100107998996,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656050579,66,1575393340411901520,,0.378428999989,-2.068571,0.525,0.5968760459,0.802333462988,-1.46138839634e-12,1.9643999842e-12,-0.0533579100952,0.0845903942549,-1.22197080564e-05,4.01080363661e-15,7.37490116232e-16,1.22471477404e-15,0.10001300675,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656061487,67,1575393340430454714,,0.377441999989,-2.067,0.525,0.5968760459,0.802333462988,-1.46129807994e-12,1.96435695293e-12,-0.0553294220043,0.0831212611612,0.000115251792031,5.89177311265e-15,1.06719388117e-15,3.60822483003e-16,0.0998524024716,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656063931,68,1575393340555698893,,0.370261999989,-2.056738,0.525,0.5968760459,0.802333462988,-1.46136913054e-12,1.96438278046e-12,-0.0572308364229,0.0820170292155,-7.46125126904e-06,-9.29673012008e-16,-1.69760093459e-16,-2.15105711021e-16,0.100010808289,0.0,0.0,0.0,0.0,0.0,0.0
