%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.acceleration0,field.acceleration1,field.acceleration2,field.acceleration3,field.acceleration4,field.acceleration5,field.jerk0,field.jerk1,field.jerk2,field.jerk3,field.jerk4,field.jerk5
1575393335627090214,51,1575393339063383202,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.37352057818,-0.863647719041,1.16034972678,2.50996166085e-17,1.27409431906,0.0943168624967,0.0100598416803,-0.0862190732747,0.142980856313,-8.28107688085e-19,-0.0567617830382,0.0100598416803,-0.00310569633174,0.00495761480066,-0.0128359213815,3.79263453457e-19,0.0078783065809,-0.00310569633173,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627097801,52,1575393339089626032,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.37378286148,-0.865907613184,1.1640948592,2.50780942026e-17,1.27260908078,0.0945791458016,0.00907917700063,-0.0862447775193,0.142747279873,-7.03695266966e-19,-0.0565025023539,0.00907917700063,-0.0238519958077,-0.00338897649043,0.00095339008289,3.03407873771e-18,0.00243558640747,-0.0238519958077,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627100572,53,1575393339216879466,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.37482174311,-0.876899106457,1.1822645964,2.50033626727e-17,1.26543083685,0.0956180274328,0.00814300544218,-0.0860530692246,0.142001410863,-5.85241141081e-19,-0.0559483416389,0.00814300544218,-0.000388004248424,0.00598093884279,-0.014544550116,3.7626355865e-20,0.00856361127321,-0.00038800424843,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627108142,54,1575393339304814389,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.37553596216,-0.884437882844,1.19468267456,2.49520775345e-17,1.26055153508,0.0963322464852,0.00819518978783,-0.0852882228287,0.140152279855,-5.93667913137e-19,-0.054864057026,0.00819518978783,0.00100350992318,0.00608619791518,-0.0146516845553,-1.43552585899e-19,0.00856548664013,0.00100350992319,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627110466,55,1575393339508088723,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.37721668469,-0.901684720844,1.22295520792,2.48292756729e-17,1.24952583972,0.0980129690148,0.00833203071601,-0.0845288927464,0.138318374695,-6.13245205049e-19,-0.0537894819483,0.00833203071601,0.00118592912871,0.00587991585327,-0.0142652050669,-1.69687348408e-19,0.00838528921364,0.00118592912867,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627117519,56,1575393339519947256,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.37731624673,-0.902683359338,1.22458636269,2.48218952596e-17,1.24889332344,0.0981125310481,0.00942364760641,-0.0837706307476,0.136797268288,-7.54886304326e-19,-0.0530266375401,0.00942364760641,0.146845303782,0.0631510060219,-0.107705557703,-1.89322157007e-17,0.0445545516813,0.146845303782,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627120050,57,1575393339536086454,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.37748492525,-0.904028216236,1.22678199386,2.48075733183e-17,1.24804254917,0.0982812095721,0.0105222677034,-0.0830282915484,0.135305593889,-8.98243599718e-19,-0.0522773023409,0.0105222677034,0.00128989395165,0.00547250544616,-0.0134444025939,-1.97576546399e-19,0.00797189714766,0.00128989395163,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627126038,58,1575393339739457673,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.37963924756,-0.920852705121,1.25414921092,2.46226913638e-17,1.23749982099,0.100435531883,0.0117102221424,-0.0817471920221,0.132536994497,-1.05788530817e-18,-0.0507898024751,0.0117102221424,0.0113231650288,0.00994080543645,-0.0205833966072,-1.50816838371e-18,0.0106425911708,0.0113231650288,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627132156,59,1575393339930735175,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.38209283872,-0.936301502307,1.27911210918,2.43918797699e-17,1.22798571993,0.102889123046,0.0129090645933,-0.0804938663323,0.129819535029,-1.21995469339e-18,-0.0493256686969,0.0129090645933,0.00145605015386,0.00485878599993,-0.0122413849187,-2.3657481692e-19,0.00738259891876,0.00145605015386,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627138549,60,1575393339963829895,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.38252276359,-0.938956404512,1.28338572564,2.43510665371e-17,1.22636700566,0.103319047914,0.0140267551084,-0.0795763946551,0.128027677584,-1.36957502749e-18,-0.0484512829291,0.0140267551084,0.0664332267562,0.0413551602473,-0.0708695983462,-8.74327928037e-18,0.0295144380989,0.0664332267561,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627141357,61,1575393339993114575,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.38296387203,-0.941267887293,1.2871026098,2.43069660003e-17,1.22496160429,0.103760156356,0.0151507271755,-0.0787368630361,0.126442402247,-1.51980778011e-18,-0.047705539211,0.0151507271755,0.00223754338484,0.00495060969468,-0.0122128049427,-3.53165474346e-19,0.00726219524803,0.00223754338485,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627149415,62,1575393340121066361,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.38491368875,-0.951317509619,1.30321971462,2.41107275737e-17,1.21889412179,0.10570997307,0.0152413585925,-0.0783673764893,0.125468221504,-1.53710765806e-18,-0.0471008450148,0.0152413585925,5.32927075499e-05,0.00348336370342,-0.00984176208843,-6.80659625426e-20,0.00635839838497,5.32927075545e-05,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627155701,63,1575393340193934780,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.38602449741,-0.95701527299,1.31232638075,2.39984719598e-17,1.21548521904,0.106820781729,0.0163769197846,-0.0773406004967,0.123461491288,-1.69235538674e-18,-0.0461208907908,0.0163769197846,0.0310731648779,0.0233660201341,-0.0414887568708,-4.16445686768e-18,0.0181227367367,0.0310731648779,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627163166,64,1575393340266900960,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.38730212102,-0.962596361737,1.32122452373,2.38639087626e-17,1.21216816481,0.10809840534,0.017534651187,-0.0763343438008,0.121509144127,-1.85095110551e-18,-0.0451748003259,0.017534651187,0.000526901411567,0.00327356139962,-0.00932515663352,-1.43469764191e-19,0.00605159523388,0.000526901411585,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627168108,65,1575393340382552786,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.38933290892,-0.971406715651,1.33522642341,2.36490604733e-17,1.20697661903,0.110129193238,0.0176736787538,-0.0759996499274,0.120634013816,-1.87557020591e-18,-0.0446343638888,0.0176736787538,0.00314983039105,0.00497462122902,-0.0120111865595,-4.92518237829e-19,0.00703656533042,0.00314983039105,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627172588,66,1575393340411901520,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.38985496011,-0.973631916699,1.33875410037,2.35934908738e-17,1.20567414312,0.110651244429,0.0177204253031,-0.075833416804,0.120171693835,-1.88539598071e-18,-0.0443382770308,0.0177204253031,-0.00563110896084,-0.0011772046932,-0.00224732370627,6.7037638856e-19,0.00342452840012,-0.00563110896082,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627176765,67,1575393340430454714,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.39018247945,-0.975039130332,1.34098316978,2.35586597033e-17,1.20485228735,0.110978763775,0.0187980458942,-0.074916614153,0.118528230017,-2.03260559232e-18,-0.043611615864,0.0187980458942,0.031851926416,0.0258947775158,-0.0449674705622,-4.31823443928e-18,0.0190726930463,0.031851926416,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627182200,68,1575393340555698893,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.39268023686,-0.984305410336,1.35562567704,2.32846450672e-17,1.19947606009,0.11347652118,0.0199990254282,-0.0738051671685,0.116386109668,-2.20064475483e-18,-0.0425809424999,0.0199990254282,0.000917149902868,0.0029609705353,-0.00861934842425,-2.0994440052e-19,0.00565837788893,0.000917149902877,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627192355,69,1575393340674356824,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.39505991561,-0.993041555408,1.36937344895,2.30220021195e-17,1.19446443325,0.115856199933,0.0211571721139,-0.0726419369622,0.114176378226,-2.36430461707e-18,-0.0415344412636,0.0211571721139,0.0307269905603,0.0273945526152,-0.0469498771255,-4.20552323259e-18,0.0195553245104,0.0307269905603,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627195159,70,1575393340699184860,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.39561257269,-0.994820713975,1.37216640981,2.29595555603e-17,1.19345063096,0.116408857009,0.0222577101086,-0.0716353430114,0.112400826125,-2.51633766529e-18,-0.0407654831134,0.0222577101086,-0.000117996311538,0.00167439907088,-0.0063998405803,-8.2258634458e-20,0.00472544150942,-0.000117996311607,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627203133,71,1575393340731476980,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.39633126692,-0.997133198931,1.37579311957,2.28782597509e-17,1.19213640616,0.117127551238,0.0223591686732,-0.0714605163237,0.111938660511,-2.53490671613e-18,-0.0404781441872,0.0223591686732,0.00289303322445,0.00423298948747,-0.0103997407209,-4.87888554072e-19,0.00616675123344,0.00289303322446,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627212107,72,1575393340841794431,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.39880925195,-1.00499989225,1.38810100425,2.25966963981e-17,1.1876952148,0.119605536267,0.0225052433579,-0.0711934413396,0.11120240787,-2.56297570901e-18,-0.0400089665306,0.0225052433579,0.000879834000324,0.00238056741564,-0.00749011511884,-2.1876608355e-19,0.00510954770319,0.000879834000326,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627221166,73,1575393340926655289,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.40072270938,-1.01103157142,1.39750672128,2.23782942251e-17,1.18432117693,0.121518993698,0.0236375631886,-0.0700277645571,0.109071097925,-2.7243978223e-18,-0.0390433333679,0.0236375631886,0.0306116154054,0.0294912562963,-0.0496195699843,-4.23597650064e-18,0.020128313688,0.0306116154054,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627268541,74,1575393340984144149,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.40214423365,-1.01499705217,1.40367557862,2.2213005398e-17,1.18211780035,0.122940517968,0.0247724465508,-0.0688977822696,0.107067884661,-2.88475178028e-18,-0.0381701023913,0.0247724465508,0.00144979654932,0.00256418763768,-0.00756469377868,-3.06132376849e-19,0.00500050614111,0.00144979654932,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627271777,75,1575393341052175410,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.40383262949,-1.0196787811,1.41094339256,2.20160985577e-17,1.17953171534,0.124628913809,0.0249237990339,-0.0686763690838,0.106485034826,-2.9126379105e-18,-0.0378086657417,0.0249237990339,0.00298370222286,0.00397277719078,-0.00973738291449,-5.15230153509e-19,0.00576460572366,0.00298370222286,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627274761,76,1575393341126058878,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.40568190735,-1.02474241565,1.41878535178,2.17995522e-17,1.17675339067,0.12647819167,0.0250498593634,-0.0684813839963,0.105934010549,-2.93747424907e-18,-0.0374526265526,0.0250498593634,0.000592761731052,0.00158547577877,-0.00603118226455,-1.92378715329e-19,0.00444570648579,0.000592761731039,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627277116,77,1575393341188503414,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.40724739573,-1.02901532965,1.42538751616,2.16157135559e-17,1.17442414028,0.128043680055,0.0261450642381,-0.0673071635369,0.103876724503,-3.09433468619e-18,-0.0365695609656,0.0261450642381,0.0303453464259,0.0316207487415,-0.05227098003,-4.24280036343e-18,0.0206502312885,0.0303453464259,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627288752,78,1575393341267761313,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.40940480101,-1.03426117055,1.43347380274,2.13585503287e-17,1.1715836946,0.130201085336,0.0272964839386,-0.0660811821033,0.10172322757,-3.26000548815e-18,-0.035642045467,0.0272964839386,0.00185572603698,0.00256918872543,-0.00732810678725,-3.73174146154e-19,0.00475891806183,0.00185572603697,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627293053,79,1575393341353220253,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.41174406015,-1.03989935704,1.44214117341,2.1078640465e-17,1.16855451042,0.132540344475,0.0274843248064,-0.0658381889889,0.10109156133,-3.29486865272e-18,-0.0352533723416,0.0274843248064,0.00314933082853,0.00387777537321,-0.00932447618484,-5.5104892997e-19,0.00544670081163,0.00314933082854,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627295843,80,1575393341409281581,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.41329111445,-1.04358264196,1.44779000592,2.08928327727e-17,1.16658896283,0.134087398775,0.0276039675881,-0.065680013982,0.100638470097,-3.31878067573e-18,-0.0349584561147,0.0276039675881,0.000304269762791,0.000776627446825,-0.00456041693404,-1.6347208271e-19,0.00378378948721,0.000304269762772,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627303105,81,1575393341461272339,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.41472669297,-1.04699630494,1.45301587148,2.07200572656e-17,1.16477676026,0.135522977294,0.0286661794346,-0.0644696681771,0.0985817507838,-3.47201056722e-18,-0.0341120826067,0.0286661794346,0.0298023372736,0.0336301308264,-0.0546718008995,-4.2078146568e-18,0.0210416700731,0.0298023372736,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627310691,82,1575393341550746003,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.41738586565,-1.05265822535,1.461663342,2.03960888244e-17,1.16179121015,0.138182149973,0.0298177636527,-0.0631633139146,0.0963299770755,-3.63992748608e-18,-0.0331666631609,0.0298177636527,0.00220015653772,0.00263742773651,-0.00717468278476,-4.30665834513e-19,0.00453725504826,0.00220015653772,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627317254,83,1575393341638699019,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.42001701137,-1.0582033399,1.47010786339,2.00742660666e-17,1.1588918033,0.140813295689,0.0300235739424,-0.0629196245347,0.0957076924199,-3.67848045046e-18,-0.0327880678852,0.0300235739424,0.00306076728864,0.00358353069559,-0.00859920475895,-5.50109445811e-19,0.00501567406336,0.00306076728862,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627323111,84,1575393341692172857,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.42162827398,-1.0615611185,1.47520946291,1.98765235277e-17,1.15714798239,0.1424245583,0.0301521076752,-0.0627710360284,0.0952855597661,-3.7042285857e-18,-0.0325145237377,0.0301521076752,0.000753443597172,0.000811730152066,-0.00437982650856,-2.33582512722e-19,0.00356809635649,0.000753443597191,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627330564,85,1575393341746550811,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.42326898857,-1.06497328882,1.48038447497,1.96747526825e-17,1.15538514064,0.144065272893,0.0311949174461,-0.0614974757382,0.0931643804161,-3.85624161922e-18,-0.0316669046779,0.0311949174461,0.0288935866139,0.0353697097091,-0.0566030781112,-4.11760353015e-18,0.0212333684022,0.0288935866139,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627337116,86,1575393341833726030,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.42607754853,-1.0702252298,1.48833148074,1.93258812414e-17,1.15269007586,0.146873832852,0.0323245337806,-0.0601259941438,0.0908596631702,-4.02234047192e-18,-0.0307336690264,0.0323245337806,0.00259238306028,0.00289939666425,-0.00729958045564,-4.93297758828e-19,0.00440018379139,0.00259238306028,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627342721,87,1575393341911837532,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.42861083386,-1.07491240316,1.49540510469,1.90100979677e-17,1.15030362526,0.14940711818,0.0325320955052,-0.0598943286761,0.0902863024389,-4.06141876892e-18,-0.0303919737628,0.0325320955052,0.00283655666491,0.00315899932697,-0.00767399649251,-5.2795385546e-19,0.00451499716554,0.00283655666491,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627350414,88,1575393341975362686,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.43068382071,-1.07871009385,1.50112329429,1.87509081497e-17,1.14838312636,0.151480105032,0.0326894049726,-0.0597279531814,0.0898347952294,-4.09255411979e-18,-0.0301068420481,0.0326894049726,0.00169250565213,0.00162252502387,-0.00535040736529,-3.70258591442e-19,0.00372788234143,0.00169250565213,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627356554,89,1575393342046240314,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.43300479895,-1.08293960537,1.50747782926,1.8459955838e-17,1.14625810291,0.153801083271,0.0337217962597,-0.058375269681,0.0876077421558,-4.2452696577e-18,-0.0292324724748,0.0337217962597,0.0275022279226,0.0365983004388,-0.0577174544212,-3.95466643426e-18,0.0211191539825,0.0275022279226,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627363260,90,1575393342117245289,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.43546848117,-1.08699236373,1.51355304806,1.81485603774e-17,1.14423564247,0.156264765487,0.0348044060184,-0.0569545387365,0.08529078797,-4.40492592308e-18,-0.0283362492335,0.0348044060184,0.00332189834939,0.0038020175766,-0.00836551232427,-6.01225597946e-19,0.00456349474762,0.00332189834941,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627368846,91,1575393342175188074,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.43749135037,-1.09028536658,1.51847940797,1.7892203671e-17,1.1426022854,0.15828763469,0.0349992313917,-0.0567416796096,0.0847915260683,-4.44147392939e-18,-0.0280498464587,0.0349992313917,0.0024688077484,0.0025407349333,-0.00646014537594,-4.83035853914e-19,0.00391941044273,0.00246880774839,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627373926,92,1575393342259398982,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.44044605588,-1.09505603121,1.52560044593,1.75167375268e-17,1.14025191208,0.161242340197,0.0352005291469,-0.0565378016557,0.0842680392171,-4.48100110653e-18,-0.0277302375614,0.0352005291469,0.00242334793959,0.00242386052197,-0.00627182975793,-4.77175073014e-19,0.00384796923593,0.00242334793959,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627379403,93,1575393342362631600,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.44409162175,-1.10088085086,1.53426931576,1.70518436854e-17,1.1374078619,0.164887906074,0.0362371417282,-0.0550849408695,0.0818918596441,-4.63720016942e-18,-0.0268069187746,0.0362371417282,0.0259348107623,0.0376293753614,-0.0585052798283,-3.7604246667e-18,0.0208759044669,0.0259348107623,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627389553,94,1575393342401763986,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.44554578884,-1.10298404699,1.53739245526,1.68651415655e-17,1.13638791853,0.166342073164,0.0372514217189,-0.0536257043782,0.0795904003043,-4.78620376864e-18,-0.0259646959261,0.0372514217189,0.00535411873083,0.00704040863526,-0.0128637900582,-8.90051071405e-19,0.00582338142293,0.00535411873085,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627392052,95,1575393342430786703,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.44662957399,-1.10453692907,1.53969602363,1.67257927877e-17,1.13563723224,0.167425858307,0.037410886259,-0.0534490798723,0.079201266966,-4.81595958543e-18,-0.0257521870937,0.037410886259,0.00190901249454,0.00158526159734,-0.00475456559129,-4.08185604663e-19,0.00316930399395,0.00190901249454,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627400648,96,1575393342544742434,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.45090053484,-1.11062130076,1.54870209507,1.61753239316e-17,1.13271553248,0.171696819164,0.0376634461169,-0.053193209526,0.07858786787,-4.86512976788e-18,-0.025394658344,0.0376634461169,0.00296247965879,0.00320167997216,-0.00712721148232,-5.55773423768e-19,0.00392553151016,0.00296247965879,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627405379,97,1575393342679663278,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.45600698778,-1.11777129646,1.559245406,1.55142509894e-17,1.12932221725,0.176803272103,0.0379476768402,-0.0528904533764,0.0779065483007,-4.91874220653e-18,-0.0250160949243,0.0379476768402,0.00279475943787,0.00289665497096,-0.00665404695819,-5.32408969572e-19,0.00375739198722,0.00279475943802,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627413098,98,1575393342687735458,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.45631411476,-1.11819740187,1.5598723616,1.54743923785e-17,1.12912136707,0.177110399078,0.038036124942,-0.0528125219156,0.0776950636989,-4.93683858994e-18,-0.0248825417833,0.0380361249421,-0.00241684528585,-0.00540302655769,0.00556480163916,1.97467521127e-19,-0.000161775081464,-0.00241684528774,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627419035,99,1575393342698629613,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.45672836133,-1.11877302874,1.56071907107,1.5420619897e-17,1.12885028446,0.177524645653,0.0389223790859,-0.0514056574486,0.0755369546995,-5.06693470324e-18,-0.0241312972509,0.0389223790859,0.0249329447496,0.0397855396582,-0.0606717768481,-3.63927130689e-18,0.0208862371899,0.0249329447497,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627426397,100,1575393342831755962,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46202946495,-1.12542577499,1.57048421628,1.47286335074e-17,1.1257378855,0.182825749268,0.0400340339165,-0.0497027041884,0.0728377004568,-5.23583816395e-18,-0.0231349962684,0.0400340339165,0.00384743154524,0.00486402479095,-0.00925722951846,-6.81057956219e-19,0.00439320472751,0.00384743154524,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627432446,101,1575393342921054376,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46562354524,-1.12983999507,1.57694254017,1.42576996439e-17,1.1236937817,0.186419829564,0.0403572576933,-0.0493176878873,0.0720705541101,-5.29471261066e-18,-0.0227528662227,0.0403572576933,0.00270826480873,0.0028387094237,-0.00625470119339,-5.20510176422e-19,0.0034159917697,0.00270826480874,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627436819,102,1575393342993162283,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.46854150279,-1.13338793064,1.5821211979,1.38743944859e-17,1.12206305953,0.189337787113,0.0405645622456,-0.0491011075941,0.0715938052402,-5.33452263401e-18,-0.0224926976461,0.0405645622456,0.00271875280915,0.00283003310512,-0.00622294563161,-5.21624214193e-19,0.00339291252649,0.00271875280913,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627444405,103,1575393343065270190,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.47147359663,-1.1369211513,1.58726749911,1.34883771165e-17,1.12044997899,0.192269880954,0.0382205241864,-0.0501487192647,0.0628555523884,-5.08923571718e-18,-0.0127068331238,0.0382205241864,-0.0466096484986,-0.0219423677056,-0.1624978479,5.04054260411e-18,0.184440215606,-0.0466096484986,0.0,0.0,0.0,0.0,0.0,0.0
1575393335627452450,104,1575393343202737762,,kr210_joint_a1,kr210_joint_a2,kr210_joint_a3,kr210_joint_a4,kr210_joint_a5,kr210_joint_a6,1.47639197523,-1.14397301292,1.59473771531,1.28250765396e-17,1.12003162441,0.197188259548,0.022898524192,-0.0327408511468,0.0346211411289,-3.08911931755e-18,-0.00188028998206,0.022898524192,-0.0814733820986,0.117387455594,-0.124744172656,1.09813906589e-17,0.0073567170621,-0.0814733820986,0.0,0.0,0.0,0.0,0.0,0.0
